# U   Np  Pu  Am  Cm  Total MA    Pu-238  Pu-239  Pu-240  Pu-241  Pu-242  U-235
9.20E-01    0.00E+00    7.54E-02    4.56E-03    0.00E+00    4.56E-03    8.80E-04    4.56E-02    1.22E-02    1.50E-02    1.84E-03    4.56E-03    2.30E-03
9.20E-01    0.00E+00    7.50E-02    5.04E-03    0.00E+00    5.04E-03    5.04E-03    4.77E-02    1.47E-02    4.96E-03    2.56E-03    5.04E-03    2.30E-03
9.20E-01    0.00E+00    7.89E-02    1.12E-03    0.00E+00    1.12E-03    2.80E-03    5.86E-02    1.06E-02    5.20E-03    1.68E-03    1.12E-03    2.30E-03
9.20E-01    0.00E+00    7.97E-02    3.20E-04    0.00E+00    3.20E-04    3.12E-03    7.14E-02    3.84E-03    1.28E-03    8.00E-05    3.20E-04    2.30E-03
9.20E-01    0.00E+00    7.88E-02    1.20E-03    0.00E+00    1.20E-03    3.52E-03    4.88E-02    2.39E-02    1.60E-03    9.60E-04    1.20E-03    2.30E-03
9.20E-01    0.00E+00    7.98E-02    1.60E-04    0.00E+00    1.60E-04    5.92E-03    3.39E-02    1.95E-02    6.40E-03    1.41E-02    1.60E-04    2.30E-03
9.20E-01    0.00E+00    7.91E-02    8.80E-04    0.00E+00    8.80E-04    1.12E-03    5.75E-02    2.80E-03    7.12E-03    1.06E-02    8.80E-04    2.30E-03
9.20E-01    0.00E+00    7.88E-02    1.20E-03    0.00E+00    1.20E-03    6.00E-03    4.90E-02    1.61E-02    5.68E-03    2.00E-03    1.20E-03    2.30E-03
9.20E-01    0.00E+00    7.94E-02    6.40E-04    0.00E+00    6.40E-04    7.12E-03    5.38E-02    0.00E+00    3.68E-03    1.48E-02    6.40E-04    2.30E-03
9.20E-01    0.00E+00    7.54E-02    4.56E-03    0.00E+00    4.56E-03    8.80E-04    3.91E-02    1.62E-02    8.48E-03    1.08E-02    4.56E-03    2.30E-03
9.20E-01    0.00E+00    7.78E-02    2.24E-03    0.00E+00    2.24E-03    2.16E-03    3.50E-02    1.58E-02    1.55E-02    9.28E-03    2.24E-03    2.30E-03
9.20E-01    0.00E+00    7.85E-02    1.52E-03    0.00E+00    1.52E-03    1.52E-03    3.58E-02    2.33E-02    5.12E-03    1.27E-02    1.52E-03    2.30E-03
9.20E-01    0.00E+00    7.69E-02    3.12E-03    0.00E+00    3.12E-03    5.76E-03    5.02E-02    4.80E-04    8.88E-03    1.15E-02    3.12E-03    2.30E-03
9.20E-01    0.00E+00    7.90E-02    9.60E-04    0.00E+00    9.60E-04    3.84E-03    6.82E-02    1.60E-04    4.56E-03    2.32E-03    9.60E-04    2.30E-03
9.20E-01    0.00E+00    7.52E-02    4.80E-03    0.00E+00    4.80E-03    8.00E-03    3.98E-02    3.20E-03    8.72E-03    1.55E-02    4.80E-03    2.30E-03
9.20E-01    0.00E+00    7.78E-02    2.16E-03    0.00E+00    2.16E-03    3.20E-04    3.62E-02    1.20E-02    1.52E-02    1.42E-02    2.16E-03    2.30E-03
9.20E-01    0.00E+00    7.52E-02    4.80E-03    0.00E+00    4.80E-03    4.88E-03    4.06E-02    8.32E-03    1.07E-02    1.07E-02    4.80E-03    2.30E-03
9.20E-01    0.00E+00    7.91E-02    8.80E-04    0.00E+00    8.80E-04    1.60E-04    5.56E-02    4.32E-03    8.88E-03    1.02E-02    8.80E-04    2.30E-03
9.20E-01    0.00E+00    7.70E-02    2.96E-03    0.00E+00    2.96E-03    3.52E-03    4.37E-02    1.54E-02    7.92E-03    6.48E-03    2.96E-03    2.30E-03
9.20E-01    0.00E+00    7.77E-02    2.32E-03    0.00E+00    2.32E-03    6.24E-03    5.91E-02    1.04E-03    1.04E-03    1.02E-02    2.32E-03    2.30E-03
9.20E-01    0.00E+00    7.94E-02    5.60E-04    0.00E+00    5.60E-04    6.40E-04    4.90E-02    1.26E-02    1.47E-02    2.48E-03    5.60E-04    2.30E-03
